CommitmentYear;CommitmentCode;CommitmentNumber;CommitmentLine;Year;Number;CreationDate;ModificationDate;Value
2009;AE   ;255108;1;2010;116894;20100428;20100610;1230960
2009;AE   ;255160;1;2010;117035;20100428;20100610;1821643
2009;AE   ;255269;1;2010;116885;20100428;20100611;4990171
2009;AE   ;255289;1;2010;116893;20100428;20100610;663760
2009;AE   ;255313;1;2010;117037;20100428;20100610;8388397
2009;AE   ;255377;1;2010;117031;20100428;20100610;3676775
2009;IRIS ;270876;1;2010;116896;20100428;20100610;22245597
2009;AE   ;255116;1;2010;117092;20100429;20100610;1973693
2009;AE   ;255298;1;2010;117095;20100429;20100610;1542663
2010;IRIS ;283290;1;2010;117090;20100429;20100610;34325840
2009;AE   ;252622;1;2010;117278;20100430;20100621;1073000
2009;AE   ;255354;1;2010;117251;20100430;20100709;5144359
2009;IRIS ;263132;1;2010;117321;20100430;20100709;4130100
2010;IRIS ;279056;1;2010;117320;20100430;20100618;1591948
2009;IRIS ;270976;1;2010;117510;20100503;20100527;546857
2010;IRIS ;283379;1;2010;117539;20100503;20100503;10809010
2009;IRIS ;275836;1;2010;117609;20100504;20100709;6744965
2009;AE   ;249802;1;2010;118089;20100506;20100611;24984933
2009;AE   ;250024;1;2010;118076;20100506;20100611;31410698
2009;AE   ;255196;1;2010;118091;20100506;20100611;4397347
2009;AE   ;255323;1;2010;118092;20100506;20100617;25163337
2009;IRIS ;275835;1;2010;117991;20100506;20100618;7547753
2009;AE   ;245074;2;2010;118190;20100507;20100528;321586
2009;AE   ;245082;1;2010;118195;20100507;20100528;137438
2009;AE   ;245301;1;2010;118185;20100507;20100528;1346162
2009;AE   ;245320;1;2010;118176;20100507;20100527;12589105
2009;AE   ;255264;1;2010;118302;20100507;20100611;1784530
2009;AE   ;256129;1;2010;118192;20100507;20100528;1040000
2010;IRIS ;283254;1;2010;118306;20100507;20100611;2029351
2009;AE   ;256173;1;2010;118739;20100511;20100601;1379198
2009;AE   ;256206;1;2010;118724;20100511;20100601;1844205
2009;AE   ;256209;1;2010;118718;20100511;20100601;1853219
2009;AE   ;256210;1;2010;118708;20100511;20100601;2780107
2009;AE   ;256214;1;2010;118710;20100511;20100601;3289462
2009;AE   ;256216;1;2010;118726;20100511;20100601;4562540
2009;IRIS ;273449;1;2010;118730;20100511;20100601;85182
2009;AE   ;255371;1;2010;118913;20100512;20100616;2340339
2009;AE   ;255383;1;2010;118902;20100512;20100616;2493044
2009;IRIS ;270894;1;2010;118877;20100512;20100617;6862080
2009;IRIS ;272863;1;2010;118918;20100512;20100617;1504289
2010;IRIS ;287786;1;2010;118864;20100512;20100617;770130
2009;AE   ;244914;1;2010;118990;20100514;20100617;18074458
2009;AE   ;244960;1;2010;118998;20100514;20100617;3932143
2010;IRIS ;276898;1;2010;118993;20100514;20100611;282210000
2009;AE   ;255772;1;2010;119121;20100517;20100601;4305305
2009;AE   ;244977;1;2010;119314;20100518;20100617;6601216
2009;AE   ;250021;1;2010;119354;20100518;20100616;903660
2009;AE   ;255259;1;2010;119280;20100518;20100616;1201539
2009;AE   ;255315;1;2010;119289;20100518;20100616;16677429
2009;AE   ;255358;1;2010;119298;20100518;20100617;51274440
2009;AE   ;255364;1;2010;119282;20100518;20100616;1822791
2009;AE   ;255394;1;2010;119278;20100518;20100709;18129200
2009;IRIS ;263082;1;2010;119302;20100518;20100617;3083318
2009;IRIS ;263141;1;2010;119345;20100518;20100709;7406957
2010;IRIS ;283325;1;2010;119316;20100518;20100611;2063997
2009;IRIS ;275850;1;2010;119698;20100519;20100709;12738584
2009;AE   ;245157;1;2010;119861;20100521;20100616;10429563
2009;AE   ;249793;1;2010;119913;20100521;20100616;768300
2009;AE   ;249847;1;2010;119901;20100521;20100616;14596490
2009;AE   ;250085;1;2010;119904;20100521;20100616;6854096
2009;AE   ;250087;1;2010;119905;20100521;20100616;10491802
2009;AE   ;255162;1;2010;119916;20100521;20100616;1268542
2009;IRIS ;270983;1;2010;119856;20100521;20100611;868189
2010;IRIS ;278294;1;2010;119998;20100525;20100528;8357820
2009;AE   ;244922;1;2010;120193;20100526;20100618;4090240
2009;AE   ;245049;1;2010;120195;20100526;20100616;7115889
2009;AE   ;250187;1;2010;120181;20100526;20100618;14447541
2009;AE   ;252611;1;2010;120157;20100526;20100709;8495346
2009;AE084;245264;1;2010;120148;20100526;20100709;13512610
2009;IRIS ;270980;1;2010;120191;20100526;20100611;361065
2010;IRIS ;283380;1;2010;120207;20100526;20100618;15194340
2009;AE   ;245102;1;2010;120339;20100527;20100611;56797
2009;AE   ;245112;1;2010;120342;20100527;20100616;11261158
2009;IRIS ;270958;1;2010;120435;20100527;20100611;891297
2009;IRIS ;273298;1;2010;120430;20100527;20100611;180062
2009;AE   ;245105;1;2010;120613;20100528;20100616;5406349
2009;AE   ;250250;1;2010;120701;20100528;20100617;399166
2009;AE   ;244926;1;2010;120936;20100601;20100616;4674817
2009;AE   ;245088;1;2010;120916;20100601;20100616;3319831
2009;AE   ;244936;1;2010;121188;20100602;20100616;2454088
2009;AE   ;244964;1;2010;121183;20100602;20100616;2665976
2009;AE   ;245116;1;2010;121184;20100602;20100616;6868563
2009;AE   ;244924;1;2010;121550;20100604;20100618;13902240
2009;AE   ;244991;1;2010;121555;20100604;20100621;6354080
2009;AE   ;245056;1;2010;121546;20100604;20100621;9975520
2009;AE   ;245306;1;2010;121483;20100604;20100614;1747227
2009;AE   ;255106;1;2010;121536;20100604;20100621;9103225
2009;AE   ;255248;1;2010;121541;20100604;20100621;4143272
2009;AE   ;255286;1;2010;121537;20100604;20100621;9737022
2009;AE   ;256025;1;2010;121473;20100604;20100614;104554
2009;IRIS ;263974;1;2010;121460;20100604;20100618;830925000
2009;IRIS ;270957;1;2010;121489;20100604;20100614;94573
2009;IRIS ;270960;1;2010;121488;20100604;20100614;114362
2009;IRIS ;270989;1;2010;121494;20100604;20100614;39938
2009;IRIS ;271136;1;2010;121573;20100604;20100709;4338273
2009;IRIS ;274949;1;2010;121538;20100604;20100621;7337198
2009;IRIS ;275823;1;2010;121603;20100604;20100618;15705005
2009;IRIS ;275847;1;2010;121576;20100604;20100618;15931639
2009;AE   ;252616;1;2010;121734;20100607;20100719;27442320
2009;AE   ;255244;1;2010;121685;20100607;20100618;1652771
2009;AE   ;255348;1;2010;121744;20100607;20100618;18406926
2009;IRIS ;263122;1;2010;121735;20100607;20100709;10136865
2009;AE   ;245139;1;2010;121760;20100608;20100618;2670417
2009;AE   ;255976;1;2010;121813;20100608;20100624;530985
2009;AE084;245261;1;2010;121832;20100608;20100623;1072371
2009;IRIS ;270923;2;2010;121815;20100608;20100624;110313
2009;IRIS ;270962;1;2010;121811;20100608;20100624;146983
2009;AE   ;249749;1;2010;122036;20100609;20100617;2824152
2009;AE   ;250181;1;2010;122117;20100610;20100719;13149300
2009;AE   ;244937;1;2010;122400;20100611;20100622;5146441
2009;IRIS ;274915;1;2010;122406;20100611;20100622;1887920
2009;AE   ;256194;1;2010;122807;20100615;20100617;352901
2009;IRIS ;272887;1;2010;123233;20100615;20100622;1419948
2009;IRIS ;272888;1;2010;123217;20100615;20100622;942095
2010;IRIS ;283234;1;2010;123208;20100615;20100622;715105
2009;AE   ;245228;1;2010;123252;20100616;20100624;722083
2009;AE   ;255274;1;2010;123273;20100616;20100622;463686
2009;IRIS ;270972;1;2010;123248;20100616;20100624;364080
2009;IRIS ;272889;1;2010;123284;20100616;20100622;1167874
2009;IRIS ;272915;1;2010;123258;20100616;20100622;379049
2009;IRIS ;273291;1;2010;123270;20100616;20100624;939304
2009;AE   ;250072;1;2010;123701;20100617;20100706;2555277
2009;AE   ;255335;1;2010;123703;20100617;20100706;24623917
2009;AE   ;255337;1;2010;123694;20100617;20100706;1644626
2009;AE   ;255622;1;2010;124362;20100618;20100701;1936128
2009;IRIS ;272610;1;2010;124428;20100618;20100701;45118
2009;IRIS ;274931;1;2010;125417;20100622;20100706;9528900
2009;AE   ;250103;1;2010;125681;20100623;20100708;4397602
2009;IRIS ;270888;1;2010;125696;20100623;20100709;5696313
2009;IRIS ;272866;1;2010;125685;20100623;20100709;1895988
2009;IRIS ;272911;1;2010;125677;20100623;20100712;4809540
2010;IRIS ;283294;1;2010;125694;20100623;20100709;7089392
2009;IRIS ;275852;1;2010;125959;20100624;20100719;7334840
2009;AE   ;250064;1;2010;126344;20100625;20100709;15722195
2009;AE   ;255188;1;2010;126341;20100625;20100709;5268594
2009;AE   ;244934;1;2010;126394;20100628;20100712;22904830
2009;AE   ;245076;1;2010;126377;20100628;20100712;21583398
2009;AE   ;245079;1;2010;126371;20100628;20100709;54619211
2009;IRIS ;263057;1;2010;126404;20100628;20100712;5321816
2009;IRIS ;263084;1;2010;126414;20100628;20100712;4406521
2009;IRIS ;263090;1;2010;126409;20100628;20100712;8364733
2009;IRIS ;270903;1;2010;126361;20100628;20100709;4763713
2009;AE   ;244994;1;2010;127598;20100701;20100715;14320400
2009;AE   ;245148;1;2010;127592;20100701;20100713;18408800
2009;AE   ;249828;1;2010;127642;20100701;20100719;1176332
2009;IRIS ;272909;1;2010;127300;20100701;20100713;1540181
2009;IRIS ;272910;1;2010;127305;20100701;20100713;205357
2010;IRIS ;278292;1;2010;127578;20100701;20100712;63333114
2010;IRIS ;283330;1;2010;127669;20100701;20100712;472481
2010;IRIS ;283331;1;2010;127653;20100701;20100712;2887021
2009;AE   ;255250;1;2010;128008;20100702;20100713;4499032
2009;AE   ;255322;1;2010;128116;20100702;20100719;27420620
2009;AE   ;255350;1;2010;128015;20100702;20100713;3058844
2009;IRIS ;263059;1;2010;128069;20100702;20100713;7370701
2009;IRIS ;263085;1;2010;128065;20100702;20100712;5767262
2009;IRIS ;263086;1;2010;128062;20100702;20100712;3735878
2009;IRIS ;274924;1;2010;128045;20100702;20100715;3881840
2009;IRIS ;274925;1;2010;128048;20100702;20100716;35464560
2010;IRIS ;283327;1;2010;128052;20100702;20100712;1590418
2009;AE   ;255988;1;2010;128336;20100705;20100809;707301
2009;IRIS ;270994;1;2010;128337;20100705;20100809;96058
2009;IRIS ;272912;1;2010;128285;20100705;20100716;879459
2010;IRIS ;295736;1;2010;128156;20100705;20100713;17085512
2010;IRIS ;295738;1;2010;128157;20100705;20100713;11558317
2009;AE   ;244960;1;2010;128994;20100707;20100721;55534
2009;AE   ;245112;1;2010;128997;20100707;20100721;4569174
2009;AE   ;245141;1;2010;129015;20100707;20100721;13335435
2009;AE   ;250177;1;2010;129225;20100708;20100830;4075447
2009;AE   ;252611;1;2010;129180;20100708;20100906;15617657
2009;AE   ;255386;1;2010;129192;20100708;20100830;1240663
2009;AE084;245225;1;2010;129167;20100708;20100830;6883881
2009;IRIS ;267605;1;2010;129247;20100708;20100830;121344436
2009;IRIS ;275837;1;2010;129250;20100708;20100830;14129336
2009;IRIS ;275846;1;2010;129153;20100708;20100830;21342687
2009;AE   ;249988;1;2010;129596;20100709;20100810;3730306
2010;IRIS ;290911;1;2010;129591;20100709;20100810;330988
2010;IRIS ;290925;1;2010;129589;20100709;20100810;260000
2010;IRIS ;290927;1;2010;129590;20100709;20100810;62223
2010;IRIS ;290929;1;2010;129579;20100709;20100810;242388
2010;IRIS ;290931;1;2010;129578;20100709;20100810;226000
2010;IRIS ;290933;1;2010;129587;20100709;20100810;29962
2010;IRIS ;290935;1;2010;129582;20100709;20100810;219792
2010;IRIS ;290937;1;2010;129580;20100709;20100810;300000
2010;IRIS ;290941;1;2010;129585;20100709;20100810;77224
2010;IRIS ;290943;1;2010;129583;20100709;20100810;320000
2010;IRIS ;291053;1;2010;129575;20100709;20100809;158562
2009;AE   ;249747;1;2010;129639;20100712;20100721;12738352
2009;IRIS ;270905;1;2010;129898;20100712;20100721;38576334
2009;IRIS ;270908;1;2010;129893;20100712;20100721;27951635
2009;IRIS ;272865;1;2010;129652;20100712;20100721;1164535
2010;IRIS ;291796;1;2010;129905;20100712;20100721;5513087
2009;AE   ;250147;1;2010;130080;20100713;20100719;134251418
2009;IRIS ;273468;1;2010;130015;20100713;20100813;210314
2009;IRIS ;275625;1;2010;130021;20100713;20100813;176111
2010;IRIS ;283326;1;2010;129989;20100713;20100713;3661425
2009;AE084;245221;1;2010;130173;20100715;20100906;5440000
2009;IRIS ;263095;1;2010;130207;20100715;20100721;42866509
2010;IRIS ;283293;1;2010;130339;20100716;20100716;15319136
2009;IRIS ;273288;1;2010;130654;20100719;20100813;150370
2009;AE   ;250185;1;2010;130757;20100720;20100720;7208767
2009;AE   ;252624;1;2010;130673;20100720;20100830;2602716
2010;IRIS ;290977;1;2010;130753;20100720;20100820;105127
2010;IRIS ;291011;1;2010;130754;20100720;20100820;364338
2010;IRIS ;291029;1;2010;130751;20100720;20100820;306885
2010;IRIS ;291031;1;2010;130749;20100720;20100820;271000
2010;IRIS ;291057;1;2010;130756;20100720;20100820;93500
2010;IRIS ;291123;1;2010;130745;20100720;20100820;217184
2009;IRIS ;273459;1;2010;130933;20100721;20100820;440441
2010;IRIS ;290913;1;2010;130947;20100721;20100820;80846
2010;IRIS ;290982;1;2010;130942;20100721;20100820;256400
2010;IRIS ;290986;1;2010;130940;20100721;20100820;45200
2010;IRIS ;290988;1;2010;130939;20100721;20100820;206800
2010;IRIS ;290992;1;2010;130949;20100721;20100820;91742
2010;IRIS ;290994;1;2010;130945;20100721;20100820;144000
2010;IRIS ;291009;1;2010;130938;20100721;20100820;234800
2010;IRIS ;291099;1;2010;130957;20100721;20100907;7104089
2010;IRIS ;291106;1;2010;130936;20100721;20100820;220701
2010;IRIS ;291166;1;2010;130943;20100721;20100820;238000
2009;AE   ;245320;1;2010;131339;20100722;20100907;5410895
2009;AE   ;256173;1;2010;131334;20100722;20100907;344800
2009;AE   ;256199;1;2010;131362;20100722;20100907;12717160
2009;IRIS ;271003;1;2010;131373;20100722;20100907;360000
2010;IRIS ;290917;1;2010;131478;20100722;20100820;262640
2010;IRIS ;290979;1;2010;131469;20100722;20100820;53169
2010;IRIS ;290996;1;2010;131471;20100722;20100820;372428
2010;IRIS ;291007;1;2010;131480;20100722;20100820;300000
2010;IRIS ;291023;1;2010;131473;20100722;20100820;208000
2010;IRIS ;291033;1;2010;131475;20100722;20100820;234200
2010;IRIS ;291101;1;2010;131342;20100722;20100907;66535
2010;IRIS ;291121;1;2010;131479;20100722;20100820;252052
2010;IRIS ;291133;1;2010;131371;20100722;20100907;475517
2009;AE   ;255354;1;2010;131737;20100726;20100830;2815578
2009;IRIS ;263046;1;2010;132003;20100726;20100805;245467
2009;IRIS ;263075;1;2010;132000;20100726;20100805;1484522
2009;IRIS ;270892;1;2010;131995;20100726;20100805;14007651
2009;IRIS ;270893;1;2010;131948;20100726;20100804;11381840
2009;IRIS ;272882;1;2010;131990;20100726;20100804;14916925
2009;IRIS ;272899;1;2010;132006;20100726;20100914;5795170
2010;IRIS ;283267;1;2010;131899;20100726;20100730;3489605
2010;IRIS ;283321;1;2010;131992;20100726;20100805;8204792
2009;AE   ;255215;1;2010;132109;20100727;20100803;20017680
2009;AE   ;255326;1;2010;132106;20100727;20100803;18540720
2009;AE   ;255381;1;2010;132202;20100727;20100730;1567914
2009;IRIS ;272829;1;2010;132207;20100727;20100804;702094
2009;IRIS ;272881;1;2010;132113;20100727;20100803;1637469
2009;IRIS ;272900;1;2010;132097;20100727;20100805;817850
2010;IRIS ;283323;1;2010;132190;20100727;20100803;4385785
2010;IRIS ;290953;1;2010;132440;20100728;20100908;132107
2009;AE   ;245207;1;2010;132767;20100729;20100908;201130
2009;AE   ;250104;1;2010;132770;20100729;20100908;3903834
2009;AE   ;250150;1;2010;132467;20100729;20100830;13736160
2009;AE   ;250238;1;2010;132758;20100729;20100908;534056
2009;AE   ;255607;1;2010;132762;20100729;20100908;249732
2009;IRIS ;270996;1;2010;132773;20100729;20100908;1867402
2009;AE   ;256132;1;2010;132905;20100730;20100908;474170
2010;IRIS ;283379;1;2010;132878;20100730;20100908;22263983
2010;IRIS ;291149;1;2010;132898;20100730;20100908;389208
2010;IRIS ;291762;1;2010;133379;20100804;20101202;901143
2010;IRIS ;290984;1;2010;133598;20100805;20100909;292760
2010;IRIS ;291097;1;2010;133592;20100805;20100908;657768
2010;IRIS ;291135;1;2010;133590;20100805;20100908;150387
2010;IRIS ;291179;1;2010;133594;20100805;20100908;539544
2010;IRIS ;291021;1;2010;134111;20100809;20100909;108872
2010;IRIS ;291025;1;2010;134114;20100809;20100909;284110
2009;AE   ;250168;1;2010;134417;20100810;20101011;44975360
2009;IRIS ;263135;1;2010;134408;20100810;20101008;5012291
2009;IRIS ;263136;1;2010;134409;20100810;20101008;2778620
2009;IRIS ;263137;1;2010;134412;20100810;20101008;8865922
2009;IRIS ;263138;1;2010;134410;20100810;20101008;9019998
2009;IRIS ;263139;1;2010;134415;20100810;20101008;5491146
2009;AE   ;256041;1;2010;134933;20100811;20100909;537537
2009;IRIS ;271130;1;2010;136306;20100818;20101011;16832000
2010;IRIS ;283383;1;2010;136280;20100818;20101011;3874973
2009;AE   ;244926;1;2010;137652;20100901;20100928;4737570
2009;AE   ;244958;1;2010;137655;20100901;20100928;10423092
2009;AE   ;244977;1;2010;137657;20100901;20100928;5711523
2009;AE   ;244995;1;2010;137661;20100901;20100928;3305920
2009;AE   ;245068;1;2010;137663;20100901;20100928;2684342
2009;AE   ;245160;1;2010;137667;20100901;20100928;10482490
2009;AE   ;249774;1;2010;137671;20100901;20100928;2084640
2009;AE   ;249845;1;2010;137673;20100901;20100928;1244744
2009;AE   ;249977;1;2010;137679;20100901;20100928;140337
2009;AE   ;249979;1;2010;137710;20100902;20100930;923740
2009;AE   ;249994;1;2010;137714;20100902;20100930;12861594
2009;AE   ;250011;1;2010;137715;20100902;20100930;2843440
2009;AE   ;250018;1;2010;137717;20100902;20100930;3177141
2009;AE   ;250078;1;2010;137721;20100902;20100930;6188175
2009;AE   ;250113;1;2010;137728;20100902;20100930;8035703
2009;AE   ;250119;1;2010;137729;20100902;20100930;2872441
2009;AE   ;250122;1;2010;137731;20100902;20101004;542139
2009;AE   ;250295;1;2010;137851;20100902;20100920;832000
2009;AE   ;255330;1;2010;137732;20100902;20100930;23673913
2009;AE   ;255682;1;2010;137740;20100902;20100930;7596091
2009;IRIS ;263051;1;2010;137760;20100902;20101102;51669548
2009;IRIS ;263079;1;2010;137761;20100902;20101102;21985826
2009;IRIS ;263096;1;2010;137767;20100902;20101001;34599568
2009;IRIS ;263099;1;2010;137768;20100902;20101001;71437460
2009;IRIS ;270886;1;2010;137747;20100902;20101008;20252173
2009;IRIS ;270887;1;2010;137751;20100902;20101001;2866388
2009;IRIS ;270889;1;2010;137763;20100902;20101008;7281019
2009;IRIS ;272830;1;2010;137848;20100902;20101020;7401855
2009;IRIS ;272835;1;2010;137856;20100902;20101005;775874
2010;IRIS ;283249;1;2010;137784;20100902;20100930;4117188
2010;IRIS ;283268;1;2010;137809;20100902;20101005;4071852
2010;IRIS ;283277;1;2010;137858;20100902;20101005;10006160
2010;IRIS ;283295;1;2010;137869;20100902;20101005;11345583
2010;IRIS ;283296;1;2010;137873;20100902;20101011;2646530
2010;IRIS ;283297;1;2010;137879;20100902;20101008;10100003
2010;IRIS ;283322;1;2010;137889;20100902;20101008;2369614
2010;IRIS ;283324;1;2010;137894;20100902;20101005;1053413
2010;IRIS ;291778;1;2010;137771;20100902;20100930;2230394
2010;IRIS ;291779;1;2010;137773;20100902;20100930;5679969
2010;IRIS ;291781;1;2010;137776;20100902;20101001;5845545
2010;IRIS ;291782;1;2010;137778;20100902;20101001;1336445
2010;IRIS ;291785;1;2010;137805;20100902;20101004;1614950
2010;IRIS ;291827;1;2010;137859;20100902;20101008;3715050
2010;IRIS ;291828;1;2010;137865;20100902;20101005;802277
2010;IRIS ;291830;1;2010;137866;20100902;20101005;283211
2010;IRIS ;291860;1;2010;137897;20100902;20101005;26249120
2010;IRIS ;291884;1;2010;137898;20100902;20101005;22846982
2009;AE   ;249787;1;2010;137972;20100903;20101005;9451328
2009;AE   ;250106;1;2010;137959;20100903;20101005;884724
2010;IRIS ;291861;1;2010;137940;20100903;20101005;6726678
2010;IRIS ;291885;1;2010;137945;20100903;20101008;7139682
2010;IRIS ;290998;1;2010;138330;20100907;20100920;225840
2010;IRIS ;291037;1;2010;138327;20100907;20100920;298936
